number,idhere,targetname,H_mag,datetime_jd,e,a_au,incl_deg,Omega_deg,w_deg,M_deg
359608 ,2010 WQ72          ,359608 (2010 WQ72),15.17,2460796.5,0.1437583489650745,3.982299225080373,2.816154813115944,256.8420280664163,297.0188273948888,184.8194336871613
359858 ,2011 UU401         ,359858 (2011 UU401),16.02,2460796.5,0.1812024988584491,3.983575361459465,2.07282043360978,59.84415311719471,333.7720998481133,267.0651461843605
359968 ,2012 BT151         ,359968 (2012 BT151),14.66,2460796.5,0.110451818565822,3.943744502351628,4.833441074886461,133.5248447210456,119.8838770882863,142.877340779415
360779 ,2005 EP183         ,360779 (2005 EP183),15.87,2460796.5,0.1707532409397477,3.96183687331706,3.183914700337958,180.6578766293901,339.5617000934973,212.4252358912132
360796 ,2005 GP103         ,360796 (2005 GP103),15.9,2460796.5,0.1073778348839582,3.971129583963624,2.235778066902845,207.5543557912508,1.338478961188984,185.3114304925147
360808 ,2005 JM52          ,360808 (2005 JM52),14.98,2460796.5,0.1462135546985243,3.961935298015862,13.04435924267566,88.41678368648157,72.64354973332695,245.2801964349276
361991 ,2008 RY123         ,361991 (2008 RY123),15.85,2460796.5,0.1056170786121652,3.945322551783571,1.675447318185245,287.8615027542334,289.8540001626801,178.4528572275659
362315 ,2009 UN140         ,362315 (2009 UN140),14.71,2460796.5,0.02066154172359114,3.955157547321447,10.83252143361118,235.2837668266639,298.9392261301181,229.1689453227519
363465 ,2003 SR261         ,363465 (2003 SR261),15.95,2460796.5,0.3080221035951672,3.996282212350645,13.80910808342265,216.5465157742975,172.8042330304094,251.0289600108335
364693 ,2007 UQ30          ,364693 (2007 UQ30),15.03,2460796.5,0.2288024623049734,3.952324846858922,11.06388389965731,171.0780365427156,197.2556081337359,96.46732459906308
365026 ,2008 RU121         ,365026 (2008 RU121),15.49,2460796.5,0.1072383269108978,3.942685386988501,11.20656407311085,177.9002036537927,290.8798779239828,312.3873700652989
366327 ,2013 EJ74          ,366327 (2013 EJ74),15.36,2460796.5,0.04136481519883319,3.951494036435368,2.90685006126415,81.05214557359545,117.1836173800571,166.8567056839294
367089 ,2006 QZ79          ,367089 (2006 QZ79),15.13,2460796.5,0.189058961265031,3.938009532107681,9.348704812044241,170.6868718421456,180.0498495664012,129.8399849874912
367101 ,2006 RX11          ,367101 (2006 RX11),15.08,2460796.5,0.2461228631150011,3.949983067541762,4.799754162285996,194.4238704600736,177.9677181972601,127.4062859212461
367118 ,2006 SF74          ,367118 (2006 SF74),15.28,2460796.5,0.2222484844953885,3.973884411573525,3.532206563442103,150.0076459987044,177.9348513803,159.0682050464359
367122 ,2006 SC128         ,367122 (2006 SC128),15.38,2460796.5,0.2397330319465118,3.923907440591931,1.889075386636704,291.7982481434145,39.0199740372856,162.9875974027891
367127 ,2006 SP202         ,367127 (2006 SP202),15.07,2460796.5,0.2000174891982729,3.986541905890896,4.4079186153822,5.318162823553901,6.413834969400622,120.8331243527466
367128 ,2006 SO246         ,367128 (2006 SO246),15.39,2460796.5,0.2396920095763218,3.964269018049678,1.767983792422731,34.3958301390654,340.909618617331,123.8343369437646
367135 ,2006 TX29          ,367135 (2006 TX29),15.54,2460796.5,0.2180303241907508,3.978573388693151,2.590720589551976,191.5997587421319,164.9727500139729,147.9509872884973
367139 ,2006 TL68          ,367139 (2006 TL68),15.37,2460796.5,0.1961293397250451,3.978979518964204,3.423292914087754,39.44213240360479,294.4486963057296,150.3061386234704
367261 ,2007 TT1           ,367261 (2007 TT1),15.18,2460796.5,0.3217419398443352,3.970432299054745,8.870760184616016,180.057970636577,221.1012546338813,55.23954966192137
368099 ,2013 CP            ,368099 (2013 CP),15.05,2460796.5,0.20715896052214,3.933619069774827,9.65693635928409,141.6042962605459,203.4892974921765,320.7542669920475
368158 ,1998 SE53          ,368158 (1998 SE53),15.26,2460796.5,0.1799715830490182,3.992227244768268,9.484264834740951,26.44002782295045,336.5377165424684,141.3442811139148
368670 ,2005 NU            ,368670 (2005 NU),15.18,2460796.5,0.1751146716854624,3.966080060859578,1.711739928611979,154.9803548994274,208.5957630822685,145.0582996662553
368677 ,2005 QB68          ,368677 (2005 QB68),15.09,2460796.5,0.2371903949315911,3.970830448462259,2.566535629063891,104.9415677363261,238.9561887498767,170.0754731381183
368684 ,2005 RB6           ,368684 (2005 RB6),14.82,2460796.5,0.2167547356850358,3.991826239079408,8.834711417957847,352.7784516412919,353.6080512842158,169.4272279920594
368900 ,2006 SL257         ,368900 (2006 SL257),15.19,2460796.5,0.1478107888957027,3.915403353999187,3.732221747698422,219.8771380470615,120.00037890267,174.7827338184343
368901 ,2006 SS327         ,368901 (2006 SS327),15.51,2460796.5,0.2666308413105105,3.940179386888905,3.976839281253477,59.25529557840316,286.3219925882373,159.2442203586907
368914 ,2006 UA34          ,368914 (2006 UA34),15.34,2460796.5,0.1915600505139642,3.936912290279564,1.445182418690909,146.9353393383746,149.5662544097387,207.0578180056617
368924 ,2006 UE286         ,368924 (2006 UE286),15.81,2460796.5,0.2444847254805843,3.98036309057566,2.473654062645483,195.9952003037274,156.7754643977711,152.9704624880862
369021 ,2007 TO362         ,369021 (2007 TO362),15.42,2460796.5,0.0874042737496805,3.919417738404137,3.93351542203888,70.97366254424615,267.9356858276481,158.5048077874642
369536 ,2010 XT80          ,369536 (2010 XT80),14.96,2460796.5,0.1348724857189088,3.93484985349522,15.54838377437707,104.3966987871077,83.35516498989864,205.9406719287947
369980 ,1997 TQ11          ,369980 (1997 TQ11),15.29,2460796.5,0.2054216817807798,4.017136253369774,2.220976617090711,157.3135788520076,187.303930545435,164.143069976018
369987 ,1998 SA51          ,369987 (1998 SA51),15.88,2460796.5,0.2321641990865138,3.962032225000295,3.079521866986024,16.79341903498028,342.0637326271359,158.6011010691747
370923 ,2005 NY68          ,370923 (2005 NY68),14.84,2460796.5,0.3173851019521566,3.983802264548637,10.1382687380139,282.4119573575094,40.49595317027693,186.5654780952724
370929 ,2005 PG7           ,370929 (2005 PG7),15.09,2460796.5,0.1821534679279954,3.967833889552308,9.757635688065738,126.6751287778749,229.6059865326326,161.3155643360394
370931 ,2005 QB34          ,370931 (2005 QB34),15.72,2460796.5,0.268048062678423,3.956053053691624,2.746677715302402,204.6769164623493,142.8596785164148,182.9037090718865
370937 ,2005 QS180         ,370937 (2005 QS180),15.61,2460796.5,0.2220637895296637,3.981961945809819,3.935190359346384,66.75478412646271,241.0272166134957,203.8793224421674
370941 ,2005 RE42          ,370941 (2005 RE42),15.58,2460796.5,0.2433970922133794,3.962996363282391,2.303140318301159,287.5901286942336,20.61648885703603,203.7456239291934
371105 ,2005 VF44          ,371105 (2005 VF44),15.31,2460796.5,0.2538601349225374,3.984761733282838,2.887404620543771,22.74950890682567,323.075035300868,162.2685654951947
371533 ,2006 UM240         ,371533 (2006 UM240),15.92,2460796.5,0.2230526945333402,3.966072495767773,1.618292829360909,271.3556736946835,55.13008573410308,168.4080810360257
372326 ,2009 AN46          ,372326 (2009 AN46),15.23,2460796.5,0.12977159159121,3.936420917562756,5.825948216115964,359.0776741617486,251.3890058951314,288.1557032935154
373115 ,2011 GJ83          ,373115 (2011 GJ83),14.75,2460796.5,0.2567464470133962,3.96329085733451,9.141775845797717,102.7163151697784,201.9171867507748,211.3332877745455
374283 ,2005 QF43          ,374283 (2005 QF43),15.3,2460796.5,0.2126554074133352,3.952492348743031,11.57436622300526,317.3424781283018,14.50365730170745,188.4799618787976
374288 ,2005 QE88          ,374288 (2005 QE88),16.36,2460796.5,0.285930836508923,4.011276990902765,1.165171940832809,312.6644122182151,39.36889135686364,160.5096229654832
374293 ,2005 SR15          ,374293 (2005 SR15),15.53,2460796.5,0.2020566672460954,3.975934743790204,1.590573620102034,269.1698485371528,46.92753361607912,206.3404661540539
374318 ,2005 SG286         ,374318 (2005 SG286),15.75,2460796.5,0.119695947869916,3.98494164935981,1.736766561859811,31.6422522734166,277.265981420535,209.59394022531
374331 ,2005 TH120         ,374331 (2005 TH120),15.26,2460796.5,0.1726990849843557,3.982182538112216,3.093549988860317,23.69056184307047,258.2096890917501,243.6512390731926
374382 ,2005 UA434         ,374382 (2005 UA434),15.42,2460796.5,0.2073797568609583,3.948011296399736,9.703149003513131,44.92920995601717,69.25792021262647,129.3660913429798
374435 ,2005 WM163         ,374435 (2005 WM163),14.94,2460796.5,0.1145489314276083,3.968801222143567,12.62126119026637,38.34024964005685,272.1963644560838,234.2728917560009
374453 ,2005 XT8           ,374453 (2005 XT8),15.62,2460796.5,0.2204596176508015,3.940728290333944,2.754351943012885,11.74864770712528,87.12170231835279,134.450116040832
374872 ,2006 VO116         ,374872 (2006 VO116),15.36,2460796.5,0.1295995980060713,3.981236554269808,4.548273106659669,33.87216032491182,282.6381221026014,200.3729033885548
375179 ,2008 DS36          ,375179 (2008 DS36),15.61,2460796.5,0.1626348171161904,3.993949374356039,1.075501657304949,300.1845858781164,176.087370731958,98.60169492873713
375651 ,2009 BC27          ,375651 (2009 BC27),15.51,2460796.5,0.08812652216749223,3.919742332697302,4.915093192417986,348.5978061270853,251.2161191569751,282.3921523248994
375664 ,2009 DZ127         ,375664 (2009 DZ127),15.65,2460796.5,0.1028501080724196,3.946303243034048,2.106471934464774,215.3558763276473,345.470907494466,350.6506114113863
375665 ,2009 DS141         ,375665 (2009 DS141),15.62,2460796.5,0.1617240408276245,3.918758993096702,2.381019010309976,175.6611951143625,352.4407550594188,18.56702660564749
376062 ,2010 GU28          ,376062 (2010 GU28),14.43,2460796.5,0.1073418392187739,3.967390649510451,11.75766281315089,81.36025397262611,132.3267407514568,316.2071974263447
376335 ,2011 GG79          ,376335 (2011 GG79),15.73,2460796.5,0.170486787987251,3.923544106864661,1.15893602485249,135.6277596768949,126.8764031703836,241.7795257214408
376364 ,2011 KG9           ,376364 (2011 KG9),15.44,2460796.5,0.1883890213676419,3.948538360330886,3.313827487147775,38.14327174864965,239.0569879637744,260.6501578392578
376537 ,2012 TW9           ,376537 (2012 TW9),14.91,2460796.5,0.148819044449101,3.949480634276458,7.173931580911452,342.0188928015638,182.9971816227019,51.34354412316872
376684 ,2013 QC47          ,376684 (2013 QC47),15.42,2460796.5,0.195076179337119,3.993807973237871,0.8851358034891887,2.120715095736734,332.6057755658063,171.5550665818653
377597 ,2005 QT70          ,377597 (2005 QT70),15.23,2460796.5,0.3079480809190326,3.967424822934198,7.46416837330989,320.6966642798142,2.261097863807263,188.8612600939952
377620 ,2005 SB133         ,377620 (2005 SB133),15.14,2460796.5,0.2271904222259133,3.9276618808322,9.780129262257088,24.48472895501699,74.3694700824356,137.8573201629688
377626 ,2005 SR238         ,377626 (2005 SR238),15.24,2460796.5,0.1604274331131,3.995792606219656,2.304121098400884,356.3695010465171,307.1835767280971,207.320296174266
377647 ,2005 UF128         ,377647 (2005 UF128),15.83,2460796.5,0.2442439519725108,3.96962165391747,6.725869814606674,41.0033040760367,59.616183222281,134.7796470445751
377648 ,2005 UD135         ,377648 (2005 UD135),14.89,2460796.5,0.1797846579885542,3.95080629624275,10.07320598052881,62.62701836942174,50.1486740027813,124.697574942756
377654 ,2005 UV167         ,377654 (2005 UV167),16.04,2460796.5,0.1954758307579502,3.960742708014714,1.951016523079327,343.6648313639073,126.4351712904707,116.9214207815471
377661 ,2005 UZ226         ,377661 (2005 UZ226),15.19,2460796.5,0.07779943275284051,3.992538747328157,4.341195955004578,63.95130276844741,117.2857195380377,33.44729957317416
377665 ,2005 UX254         ,377665 (2005 UX254),15.02,2460796.5,0.2329743687011618,3.940464254108736,4.772427082332265,66.97443980642356,33.12769914473345,139.9741081076474
377675 ,2005 UU380         ,377675 (2005 UU380),15.96,2460796.5,0.1995382910147395,3.966671097126871,2.999738302848671,159.8412669992265,308.1634714232605,128.7209948499543
377678 ,2005 UD424         ,377678 (2005 UD424),15.49,2460796.5,0.2099973970034092,3.945749299829246,9.972017052394046,217.4792806698324,284.0541094837929,100.9924555395836
377723 ,2005 WJ150         ,377723 (2005 WJ150),15.14,2460796.5,0.25424306157525,3.954371612756741,10.86677948416283,26.5960880803523,51.00687035483418,157.8486511798194
377762 ,2005 YQ60          ,377762 (2005 YQ60),15.7,2460796.5,0.2623230795995571,3.979333045021137,5.499696997012318,92.64271396756318,355.8061980488636,175.0777559805109
378186 ,2006 XZ16          ,378186 (2006 XZ16),15.15,2460796.5,0.1807202743030747,3.98509893285778,8.41045439806766,80.79916827590968,52.85947074408024,94.31317276014312
378527 ,2007 VK243         ,378527 (2007 VK243),15.41,2460796.5,0.1806256573271931,3.950174043240354,3.591452812571032,135.8751467566193,356.9373543293642,91.37737745176523
378531 ,2008 AR8           ,378531 (2008 AR8),15.36,2460796.5,0.1541673408251332,3.995283707674245,2.298557994840456,120.287592202098,75.66333081494935,10.71495373784728
378534 ,2008 AZ91          ,378534 (2008 AZ91),15.4,2460796.5,0.1138483420103367,3.96509923835864,7.974677574194359,326.5801626143302,242.4370882282811,348.8733473109073
378550 ,2008 CU103         ,378550 (2008 CU103),15.79,2460796.5,0.05805298410137543,3.97898667953941,4.761453334656672,260.2439789852327,197.1282582383656,117.7126916373063
378566 ,2008 CL205         ,378566 (2008 CL205),15.57,2460796.5,0.02079781326540005,3.990319367166372,4.123543530463857,322.8137584457887,203.9479553705295,38.35068417323099
378578 ,2008 DE56          ,378578 (2008 DE56),15.66,2460796.5,0.1727821260831627,3.950439450707027,3.720079315031954,138.5682777053208,358.6819868320043,92.18129243564184
379136 ,2009 DL22          ,379136 (2009 DL22),15.54,2460796.5,0.1804999922474779,3.923400396251325,0.9354018577616511,243.1115201226527,4.246057664772868,298.5071229535101
379141 ,2009 EF26          ,379141 (2009 EF26),15.4,2460796.5,0.1541834780609446,3.993500949384615,2.783775877494283,22.94211607683928,175.3428396390737,356.139211433639
379142 ,2009 FR40          ,379142 (2009 FR40),15.0,2460796.5,0.1334035712559426,3.970704114763128,8.815720317929266,14.80433148362751,208.8443316231487,342.9309287992227
379781 ,2011 HB57          ,379781 (2011 HB57),15.19,2460796.5,0.2303326635731726,3.943580281978773,12.73444493702947,127.4913953821874,166.3043369506281,240.4986470823785
380779 ,2005 UF403         ,380779 (2005 UF403),15.67,2460796.5,0.2064937104915532,3.963467203055675,3.774882079616194,103.3818220836545,350.2786575195557,145.515815769349
380781 ,2005 UN513         ,380781 (2005 UN513),16.09,2460796.5,0.1721342715819953,3.975734019342747,2.058262616110727,324.3741732258698,162.5772904708166,112.4091577352632
380782 ,2005 UT513         ,380782 (2005 UT513),16.61,2460796.5,0.2651360063650529,3.963096976169034,1.3004992276985,2.997132019454892,100.5136362773666,130.3322087193399
380786 ,2005 VF88          ,380786 (2005 VF88),15.16,2460796.5,0.1500902877971203,3.951544088186253,11.96005520887485,74.09016482073696,19.68165423557214,142.5126564650132
380788 ,2005 VD135         ,380788 (2005 VD135),15.75,2460796.5,0.1782325876984318,3.959897941086379,3.898528672075282,119.5204124455592,358.6436311475174,132.4359241911133
380793 ,2005 WQ45          ,380793 (2005 WQ45),15.73,2460796.5,0.2777104958813424,3.947275566858926,3.393351023857321,259.6774774409399,183.417739589736,164.2842680800477
380796 ,2005 WF101         ,380796 (2005 WF101),15.38,2460796.5,0.267822833646199,3.936140189432348,3.366256383396066,87.16159204041406,354.6213157801882,169.983237143455
380917 ,2006 EU73          ,380917 (2006 EU73),14.78,2460796.5,0.2058425547705978,3.942606555556432,11.04092379282945,11.83817377638596,244.5417471258612,104.8362813035845
381063 ,2006 XF58          ,381063 (2006 XF58),15.92,2460796.5,0.2058742990130926,3.985558150573351,3.984149695398072,53.08138634688633,96.97263181560662,82.73489652642064
381077 ,2007 BR18          ,381077 (2007 BR18),15.08,2460796.5,0.2356260193425815,3.966118563310324,8.459494450910931,342.8332700253192,128.969005707737,134.6500441117113
381117 ,2007 DA40          ,381117 (2007 DA40),15.56,2460796.5,0.1247021710361547,3.979684048352997,8.215341980765745,126.5715314382093,2.265400393012949,103.7766442990496
381372 ,2008 EZ157         ,381372 (2008 EZ157),15.75,2460796.5,0.1155193817881335,3.927669531501571,5.94081666426009,162.3972346120641,314.3284826106256,133.1322626888529
382935 ,2004 TP155         ,382935 (2004 TP155),15.37,2460796.5,0.1444311458930611,3.933301705586642,9.037453705813151,28.13513796717397,45.34927566722033,188.731480069416
