laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.006024222017197263,0.02148064018756984,-0.000204994348640201,0.02231124710034752,1.8442212507271636,-1.9759304372155252e-05,-2.214874609587901e-06,-2.0743417701427826e-21,-5.210159197966051e-07,1.2308210139378584e-06,-1.9165512630896333e-07,5.650369871826287e-06,-2.3871402017575385e-07,5.4010510720710325,0.2992848257149907,1.878824317631219,5.719886115404145
-0.006170824429731212,0.02136854702520588,-0.00020482241627874524,0.02224354898954805,1.8519286904938435,-1.9995344981304717e-05,-2.2506467774446278e-06,3.4836065772228194e-21,-5.143128096540863e-07,1.2282525929798328e-06,-1.946268296389717e-07,5.645649755278359e-06,-2.358015380811399e-07,5.373129176236076,0.29201527286407386,1.8789402470026686,5.709270330763168
-0.006320458342434716,0.021245849576091335,-0.0002048955308353549,0.0221678778588681,1.8599501022630005,-2.010922417687185e-05,-2.2203946602427906e-06,-3.559920916943139e-22,-5.326234113909833e-07,-1.2296672526153447e-06,1.8859123794815877e-07,5.647883163124131e-06,-2.4037747731120053e-07,2.200800705491244,3.4367202437421787,1.8787266166400045,5.7225821097854235
-0.006429911445923092,0.021124880297755076,-0.00020489622227000057,0.022083559542654004,1.8662631606415374,-2.019561838407753e-05,-2.2434954679237796e-06,1.7471543180111504e-21,-5.149704442345869e-07,1.235418505140042e-06,-1.941418162276679e-07,5.6467048636271805e-06,-2.3609001945569765e-07,5.318996455359349,0.28478180473711595,1.8787582672198468,5.709299464052092
-0.006555170950477879,0.021061152190067187,-0.00020467053500685664,0.022059495145633885,1.872537123093355,-2.0273732820235653e-05,-2.2019999451319414e-06,-1.2688741456467705e-21,-5.188473764073481e-07,-1.2313144510107027e-06,1.9050425371849614e-07,5.641123272532401e-06,-2.389620127187281e-07,2.1556517830484583,3.428482518202726,1.8786674353692783,5.715828956681467
-0.006713560892302178,0.020984277254144156,-0.00020463537074660255,0.022033845638221354,1.8804384122897986,-2.017264565959963e-05,-2.2558856891012077e-06,4.1065396092170864e-22,-5.278616014991647e-07,-1.2281443169471082e-06,1.91328459226567e-07,5.64083346053062e-06,-2.371589438161211e-07,2.1283920236744933,3.424725514140686,1.878598126405539,5.7120896795658025
-0.006885563297079442,0.020894458300697173,-0.00020485659732054275,0.022001533393432547,1.8891291564161663,-1.9901049956838496e-05,-2.206467029015873e-06,-1.4723984982041486e-21,-5.195135409509687e-07,1.2299791395025376e-06,-1.9095869569875077e-07,5.646268880884589e-06,-2.390678886855491e-07,5.240965611005946,0.2802497146722344,1.8785095073152456,5.71432574756513
-0.007022718512043999,0.02077661497958675,-0.00020501942495342696,0.021933158482984716,1.8967506023626037,-1.9776957208054974e-05,-2.2637916393529113e-06,-8.57108889789029e-22,-5.170521613467065e-07,1.2391377891058845e-06,-1.9488911162864763e-07,5.6515747774303915e-06,-2.356065452038072e-07,5.214248893775419,0.27419598753963115,1.8785863053925491,5.703879320002181
-0.007144932955972366,0.020716512137972806,-0.00020487269732119063,0.02191576677829724,1.9029122250922057,-1.9730627783848204e-05,-2.22420171659236e-06,1.6640904300863568e-21,-5.38804377029559e-07,1.2380984202392883e-06,-1.876365970605435e-07,5.647707232815572e-06,-2.414517252828265e-07,5.192726293121302,0.2810782988414881,1.8783855508201237,5.72005056130061
-0.007294227171222297,0.020664053690640217,-0.00020481300290409226,0.021915422685837987,1.9101333396215248,-1.9576655725020225e-05,-2.272326414383449e-06,1.1847683308326314e-21,-5.106162679766907e-07,1.2351033393446236e-06,-1.9638920215281535e-07,5.64574451068525e-06,-2.339891589825202e-07,5.170559131773121,0.2673433978124383,1.8786313476728125,5.700038852923985
-0.007485723611235295,0.020602448302564916,-0.00020415617874673355,0.021921996096909025,1.9193068418940085,-1.955956446085178e-05,-2.222757436569419e-06,1.224217679271301e-22,-5.308672068977283e-07,-1.2276261046448347e-06,1.886021911100878e-07,5.628164034831836e-06,-2.393800728877035e-07,1.998548776814828,3.414249658176416,1.8786994282360967,5.713937090217802
-0.007638920559467256,0.020497728407082926,-0.00020479845327958624,0.021876615839324924,1.927524069847541,-1.9505305697839896e-05,-2.2874406400847443e-06,-1.6017038744368613e-22,-5.295910033093698e-07,-1.2382631005688617e-06,1.9359935810698282e-07,5.645851282482045e-06,-2.3630084748346462e-07,1.9715312967488385,3.407304980211958,1.8786453905677405,5.707023000097856
-0.007777708592951714,0.020422473840937577,-0.000204840410859709,0.021855119138058397,1.934677724970509,-1.96232149634954e-05,-2.2133992991251304e-06,-1.6835621812142727e-22,-5.128320978459538e-07,1.2412475490837674e-06,-1.930648586337843e-07,5.645705161156425e-06,-2.374569461115929e-07,5.0900971947185045,0.2620382251094304,1.8787767875973354,5.706301252215024
