laplacex,laplacey,laplaceB,laplacei,laplaceW,f1,f2,f3,f4,mu1,mu2,mu3,mu4,gm1,gm2,gm3,gm4
-0.005305263487390775,0.030859767145173786,-0.00020886744456138017,0.03131759342213822,1.7410473124031078,-2.011683481584885e-05,-2.2095303172575403e-06,-2.3026686675948104e-21,-5.228512966331303e-07,1.2386712066447927e-06,-2.0258758504349272e-07,5.755518373615061e-06,-2.4107639231181064e-07,0.778196709101136,5.52475017564804,1.8781093350670728,0.6347680455184137
-0.005152976982551271,0.030713302055455628,-0.0002091432051672064,0.031147613072019527,1.7370248582362737,-2.02027632389375e-05,-2.2423117191984615e-06,-1.1667107922163887e-21,-5.112338885732401e-07,1.2416762185184854e-06,-2.061734883433606e-07,5.763329478372611e-06,-2.3945011739875563e-07,0.7457166766557105,5.528751892124324,1.8782455461315595,0.6480414814400305
-0.005044035459871901,0.03059365287055724,-0.00021954238626398218,0.031011645446838952,1.7341982948846104,-2.020963580559256e-05,-2.217649597850204e-06,-1.7158263444275797e-21,-5.291976886535214e-07,-1.3091705854006227e-06,2.1194867385362778e-07,6.050454676715986e-06,-2.5373690957102377e-07,3.8618886171454307,2.3748306704007374,1.878290762760083,0.6292532244575659
-0.00493330947666169,0.030486428847976157,-0.0002152489917607862,0.030887914464008747,1.7312255124828018,-2.019218342210646e-05,-2.251593801683438e-06,-3.095052580055158e-22,-5.175378955219518e-07,1.2826723005747408e-06,-2.1194536102435328e-07,5.9323498388768295e-06,-2.466072327725976e-07,0.6966162013004394,5.521110416709835,1.8781568178284394,0.6430455357295332
-0.004830524403675383,0.030371346021224502,-0.00020686947441193515,0.03075794084422031,1.7285239387712228,-2.0091137690827135e-05,-2.201125666236537e-06,3.1631856106511885e-21,-5.143311881602421e-07,1.2302453342659855e-06,-2.0140786202130966e-07,5.701583272944743e-06,-2.3855584706214565e-07,0.6730999281991126,5.5169901968648905,1.8782531790977233,0.6353055566711437
-0.004715151612559413,0.03019748985933031,-0.00021005828009779083,0.030568154249776866,1.725689423736848,-1.9876901107228834e-05,-2.2736434847381734e-06,-4.285936340725548e-21,-5.288685578016269e-07,1.2484821718994956e-06,-2.053311094799483e-07,5.7900651210732724e-06,-2.4106793102676173e-07,0.6402414655432023,5.511391698584654,1.8784126272804238,0.6361724674056695
-0.004612087318200968,0.03006519805195999,-0.000216726083262271,0.030421586877843874,1.723012580481004,-1.9679793972322142e-05,-2.2115382877897617e-06,-1.7512595630869865e-21,-5.224828039180972e-07,1.2941628447345914e-06,-2.1032838162561465e-07,5.973304348415558e-06,-2.505775889206989e-07,0.6152454707088614,5.504159155426775,1.8782749820403517,0.6304608125096697
-0.004512950998347607,0.029939243995463966,-0.00021780573611907878,0.030282095750652115,1.7204069518507326,-1.960751047550111e-05,-2.271798930506888e-06,6.068150723880529e-22,-5.138778643295997e-07,1.30388422513733e-06,-2.159645789832881e-07,6.002545286534148e-06,-2.489203318745038e-07,0.5906187393121289,5.511125115926741,1.8783918460143725,0.6452446048313075
-0.004425223394112691,0.029823664223082483,-0.00021000212130202944,0.03015475303713161,1.718101156512619,-1.9625644455498328e-05,-2.2328874456209064e-06,-2.2468433990342725e-21,-5.407636423345591e-07,1.2536090337921098e-06,-2.0134425129221408e-07,5.7874278275990625e-06,-2.439032719927428e-07,0.5686462738249628,5.492493958785302,1.8784090121511572,0.6197819623461617
-0.004318672277485473,0.02965363723753505,-0.00020743160598413028,0.02997095352654151,1.715416756842224,-1.9523246808557274e-05,-2.266118915102137e-06,1.9598441140741607e-22,-5.11840865708525e-07,-1.236672209901941e-06,2.0544177422494405e-07,5.716624168761223e-06,-2.369804292845161e-07,3.6801004547630423,2.3644769509747894,1.8782696561789876,0.6469911245215914
